id,order_id,platform,price,duration,purchase_date,status,type,user_id,renewal_from_id,gift_code_id,subscription_id,motif
349,252cc4c5-9502-4602-8d6a-b53c03f99c1a,Surfshark,1500,1 mois,2026-03-29 16:49:05.44576+00,completed,mutual,863,,,200,subscription
411,ca6cb76a-6f7e-4df6-bccd-8851a0c79900,Netflix,2500,1 mois,2026-04-01 19:25:15.90479+00,completed,mutual,120,,,242,subscription
413,c7fac325-c306-49f8-9f12-153e524a1615,Netflix,2500,1 mois,2026-04-01 19:58:54.019419+00,completed,mutual,187,,,243,subscription
417,82890754-b867-4b5c-b73b-385eb7303b81,Netflix,2500,1 mois,2026-04-02 12:12:00.863676+00,completed,mutual,873,,,244,subscription
355,7838fd2f-d294-4250-a0b2-6836672c5605,Netflix,2500,1 mois,2026-03-30 11:34:03.85953+00,completed,mutual,607,,,205,subscription
419,f4a71f5a-00e7-4384-ac8a-a606d5fe5eed,Disney Plus,2500,1 mois,2026-04-02 16:18:11.502218+00,completed,mutual,575,,,245,subscription
420,ce97a588-88df-4d9c-b74a-6d9af2b1bc1c,Surfshark,1500,1 mois,2026-04-02 16:20:36.503511+00,completed,mutual,575,,,246,subscription
382,f2c13d04-2994-4570-8567-40a6942de102,Netflix,2500,1 mois,2026-03-30 20:21:46.923143+00,completed,mutual,868,,,225,subscription
354,8ada9303-eb02-4584-940d-de95b25b6c4c,Prime Video,5500,3 mois,2026-03-30 06:40:55.322646+00,completed,mutual,555,,,208,subscription
421,0a09d95e-5b5a-4ddf-a478-c7a534bdd6e5,Netflix,2500,1 mois,2026-04-02 17:56:28.849976+00,completed,mutual,875,,,247,subscription
341,1001aa9e-11b3-489d-9fd0-89193e937a17,Prime Video,2000,1 mois,2026-03-29 15:55:03.345407+00,completed,mutual,859,,,209,subscription
422,6ad8d6c4-7fa6-4c27-b685-6ababddf46b5,Crunchyroll,4000,3 mois,2026-04-02 18:27:53.736289+00,completed,mutual,431,,,248,subscription
423,9cbca40d-32ca-458c-b3e1-118eb1ce822f,Crunchyroll,1500,1 mois,2026-04-02 19:17:26.916576+00,completed,mutual,452,,,249,subscription
425,5ff4e081-a8de-4fd7-b5bb-5fae3f0b7f8f,Prime Video,2000,1 mois,2026-04-02 20:43:57.279937+00,completed,mutual,876,,,250,subscription
426,c210337a-f268-43ea-b9c9-e38c809577b8,Spotify,2000,1 mois,2026-04-02 21:10:54.893484+00,completed,mutual,85,,,252,subscription
365,e43d5dd2-54cc-4892-bb05-d01a7d24cd33,Spotify,2000,1 mois,2026-03-30 15:46:47.399745+00,completed,mutual,864,,,216,subscription
368,e5c15c53-ff63-4ac7-9dd2-9d01c1cd938b,Prime Video,2000,1 mois,2026-03-30 16:05:04.913327+00,completed,mutual,865,,,217,subscription
427,d6556afe-13fb-4b1f-aa88-3e8d5e837e9e,Netflix,2500,1 mois,2026-04-02 21:38:14.881366+00,completed,mutual,852,,,254,subscription
428,969ef5ba-0901-45eb-931b-52b16abf56cf,Apple TV,3000,1 mois,2026-04-02 22:11:59.776284+00,completed,mutual,876,,,255,subscription
429,341b1c53-088f-42b0-8840-35bf01c6eab1,Netflix,2500,1 mois,2026-04-03 09:59:28.621056+00,completed,mutual,530,,,256,subscription
430,49ad1bb2-95a6-452a-b7cb-77de587bce6c,Crunchyroll,1500,1 mois,2026-04-03 11:49:36.738619+00,completed,mutual,524,,,257,subscription
431,66b65f23-4254-46f5-ba3d-84169ead24bc,Surfshark,1500,1 mois,2026-04-03 12:40:12.927801+00,completed,mutual,179,,,258,subscription
433,2cab7087-7e14-4692-9e4b-c3926b6dacf6,Prime Video,2000,1 mois,2026-04-03 13:04:05.803108+00,completed,mutual,877,,,259,subscription
435,e60164c6-27a2-4ceb-b0c5-55c33c062650,Netflix,2500,1 mois,2026-04-03 17:19:13.160208+00,completed,mutual,879,,,260,subscription
440,c8620180-809b-493e-9e2f-7645a0994ce7,Prime Video,2000,1 mois,2026-04-03 18:24:58.391924+00,completed,mutual,881,,,262,subscription
504,347f0164-c907-4966-b754-3589b2c80ca1,Prime Video,2000,1 mois,2026-04-06 12:14:48.751777+00,completed,mutual,896,,,302,subscription
441,4be5feaf-ae25-4a75-9a2b-4246fb38f01a,Prime Video,2000,1 mois,2026-04-03 18:27:08.455418+00,completed,mutual,179,,,263,subscription
542,ab708b80-6216-4524-90b9-2026eecf08df,Prime Video,2000,1 mois,2026-04-09 09:07:52.791877+00,completed,mutual,907,,,329,subscription
442,682e100b-ae48-4be0-bf1a-51a3b6971734,Netflix,2500,1 mois,2026-04-03 18:35:26.092182+00,completed,mutual,300,,,264,subscription
443,cd03133b-258d-4ef1-8fa5-241e83aaf827,Spotify,2000,1 mois,2026-04-03 18:53:53.8286+00,completed,mutual,571,,,265,subscription
508,859a24d5-22c7-41a7-9ea6-43d054c63e47,Netflix,7000,3 mois,2026-04-06 15:14:59.218937+00,completed,mutual,898,,,304,subscription
446,0cab8a1c-7fa9-40e5-bdf4-31c8efcc0a9d,Prime Video,5500,3 mois,2026-04-03 19:07:20.65994+00,completed,mutual,579,,,266,subscription
447,35a5a57c-cbb4-4379-86c9-a64c77e72863,Netflix,24000,1 an,2026-04-03 20:29:54.259072+00,completed,mutual,882,,,267,subscription
511,3ca91eb9-68af-44ae-87d7-13ce68e37cda,Spotify,2000,1 mois,2026-04-06 18:05:32.205967+00,completed,mutual,671,,,307,subscription
512,e82c14cc-46ee-4340-b88a-08ced69fe08b,Prime Video,2000,1 mois,2026-04-06 18:05:58.067666+00,completed,mutual,671,,,306,subscription
449,dd9ca92e-f710-48e2-997f-7d9bd179fe40,Surfshark,1500,1 mois,2026-04-03 21:10:46.926256+00,completed,mutual,883,,,268,subscription
448,17bd6f95-a14e-467d-92da-c9551702a325,Disney Plus,2500,1 mois,2026-04-03 21:06:08.76191+00,completed,mutual,883,,,269,subscription
452,21cbc14d-4dd6-4fee-a743-078cb0ac3ee7,Apple TV,8500,3 mois,2026-04-03 22:31:05.384746+00,completed,mutual,884,,,270,subscription
455,c8947eeb-3e04-4ea9-b050-742b39a7f760,Disney Plus,7000,3 mois,2026-04-03 22:57:07.132519+00,completed,mutual,884,,,271,subscription
493,4c174065-f57a-4de6-a3e8-170fd0799d57,Netflix,2500,1 mois,2026-04-05 17:50:25.681119+00,completed,mutual,891,,,295,subscription
456,f03ec794-5d4f-4028-97da-7c37af9887b7,Surfshark,4000,3 mois,2026-04-03 23:02:42.126794+00,completed,mutual,884,,,272,subscription
514,0d9f4f64-70e4-425a-8946-d84afdaa1b9c,Prime Video,2000,1 mois,2026-04-06 23:08:57.640849+00,completed,mutual,226,,,309,subscription
198,612b0297-832e-470f-b039-8c84b5dc27bc,Surfshark,1500,1 mois,2026-03-23 18:20:29.295511+00,completed,mutual,85,,,110,subscription
197,bbffbf80-7c64-4970-9824-25987248cfc3,Hbo Max,2500,1 mois,2026-03-23 18:19:38.220199+00,completed,mutual,85,,,109,subscription
461,1795f70e-084b-40ab-87fc-92eb8b48750b,Surfshark,1500,1 mois,2026-04-04 09:23:45.468767+00,completed,mutual,478,,,274,subscription
459,d848c667-ab97-457c-a5c4-f0f94b53b479,Disney Plus,2500,1 mois,2026-04-04 09:16:05.951934+00,completed,mutual,478,,,275,subscription
196,3a4ee417-a82f-4e29-a312-caa92510f04f,Prime Video,2000,1 mois,2026-03-23 17:48:53.494508+00,completed,mutual,85,,,108,subscription
460,2d7c8df6-55ec-468c-a1ac-9e8f5e243672,Crunchyroll,1500,1 mois,2026-04-04 09:23:15.87564+00,completed,mutual,609,,,276,subscription
517,d650effd-64da-427e-8912-ea53294c4366,Crunchyroll,1500,1 mois,2026-04-07 11:39:44.03282+00,completed,mutual,624,,,312,subscription
457,25d1a254-cd77-4e6c-9b30-adcb6d952f2d,Spotify,2000,1 mois,2026-04-04 09:04:33.598369+00,completed,mutual,609,,,277,subscription
1386,0795d504-3a14-4d0d-a822-4938ee02f7a6,Netflix,2500,1 mois,2026-06-09 07:32:26.173814+00,completed,mutual,1047,,,666,subscription
1076,6774cfd6-b120-44a6-8667-55c368e02904,Netflix,2500,1 mois,2026-05-16 00:00:00.329889+00,completed,mutual,790,29,,29,subscription
466,ca684c6a-0f1f-43c1-8611-9943839310bf,Netflix,2500,1 mois,2026-04-04 12:46:39.500531+00,completed,mutual,886,,,279,subscription
438,939070ce-74d5-4e1c-ba8a-3bed02f191e2,Netflix,2500,1 mois,2026-04-03 18:12:14.031893+00,completed,mutual,593,,,261,subscription
467,4c1166d7-c0e1-401a-8a91-86594ee77b71,Prime Video,2000,1 mois,2026-04-04 14:28:53.953568+00,completed,mutual,887,,,280,subscription
518,30212718-49e8-4b82-a086-f91d7d10d8ae,Hbo Max,2500,1 mois,2026-04-07 11:52:54.675063+00,completed,mutual,624,,,313,subscription
471,aa2ad104-fa53-437c-97ce-855390632e1a,Prime Video,2000,1 mois,2026-04-04 18:13:01.040438+00,completed,mutual,745,,,281,subscription
465,eef01deb-2073-42ba-bbdb-949defcd66d9,Apple Music,2000,1 mois,2026-04-04 11:10:26.639817+00,completed,mutual,885,,,278,subscription
516,08070f8d-b00b-46ac-b518-e47a324b670c,Prime Video,2000,1 mois,2026-04-07 11:38:54.75316+00,completed,mutual,624,,,,subscription
109,f54f4a4a-ce0f-4c6f-947c-a6fbf6d1d60e,Spotify,2000,1 mois,2026-03-20 11:04:22.571779+00,completed,mutual,19,,,,subscription
477,0f27c52f-20f3-4517-8e57-47f9d07a747d,Netflix,2500,1 mois,2026-04-05 13:44:16.072607+00,completed,mutual,289,,,283,subscription
1593,2d34431f-bc94-45df-af42-b2ae307b9e34,Netflix,2500,1 mois,2026-06-19 20:55:00.165656+00,completed,mutual,1110,,,754,subscription
479,3c36132f-4d32-4a1c-96db-affad91a6077,Crunchyroll,1500,1 mois,2026-04-05 14:14:24.649308+00,completed,mutual,120,,,284,subscription
519,5a42bfa6-acda-4c38-bfaf-219126d1e432,Apple TV,3000,1 mois,2026-04-07 12:00:38.587815+00,completed,mutual,624,,,315,subscription
480,87efb270-b34e-414f-94ef-464b98fe8d50,Apple TV,8500,3 mois,2026-04-05 14:31:38.306361+00,completed,mutual,232,,,285,subscription
481,64ea2511-3003-4e9b-9ea1-941d6ef9fc1d,Netflix,7000,3 mois,2026-04-05 14:35:26.288547+00,completed,mutual,232,,,286,subscription
521,10319760-4e01-45a6-bd0d-e403b84366a2,Prime Video,2000,1 mois,2026-04-07 15:59:37.093274+00,completed,mutual,900,,,316,subscription
522,6ba5d14a-e609-4c07-8050-d7c789769881,Netflix,2500,1 mois,2026-04-07 17:07:37.668522+00,completed,mutual,17,,,317,subscription
523,507bccf7-4a4d-4e3d-a4ca-c38066c6fd17,Netflix,7000,3 mois,2026-04-07 19:14:51.191205+00,completed,mutual,901,,,318,subscription
825,eec4a758-0d9b-438e-995d-b64a9182e7a7,Apple TV,8500,3 mois,2026-04-26 07:22:01.996313+00,completed,mutual,228,,,464,subscription
526,41714b5c-3b61-4c7c-a889-ba772bc38187,Netflix,2500,1 mois,2026-04-07 21:54:31.63923+00,completed,mutual,904,,,319,subscription
546,f51e8b89-a8ce-4906-88cb-38f7fa6bd4b7,Prime Video,5500,3 mois,2026-04-09 10:16:08.940831+00,completed,mutual,268,,,331,subscription
528,b9d98e3a-193a-4ee7-ae93-26287c2fb93c,Netflix,7000,3 mois,2026-04-08 05:57:02.062537+00,completed,mutual,180,,,320,subscription
483,ad9e8a6e-7e9a-4a02-841b-6a78eaa30322,Netflix,2500,1 mois,2026-04-05 14:50:02.281691+00,completed,mutual,34,,,287,subscription
534,ace0adb0-83e4-4fdf-9c55-4f26989b5ce8,Paramount Plus,2500,1 mois,2026-04-08 12:31:54.123288+00,completed,mutual,228,,,321,subscription
492,cd6cbd55-0c30-44ac-9e7d-b2184fe41744,Netflix,2500,1 mois,2026-04-05 17:37:27.28712+00,completed,mutual,892,,,294,subscription
488,dd8d8e24-35da-42b9-b8aa-dfe41fea269a,Netflix,2500,1 mois,2026-04-05 17:18:27.602583+00,completed,mutual,446,,,293,subscription
537,4751c372-9a01-409a-bb45-288fb2b5e0c6,Netflix,2500,1 mois,2026-04-08 14:45:14.826809+00,completed,mutual,457,,,322,subscription
495,bf2de491-57ca-43ad-8330-a2bb0ff32eb4,Netflix,2500,1 mois,2026-04-05 19:55:46.706441+00,completed,mutual,697,,,296,subscription
538,ca4364fb-5738-4201-b612-1a3d9e439a61,Surfshark,1500,1 mois,2026-04-08 14:52:50.122718+00,completed,mutual,531,,,325,subscription
532,1a76b82b-21b4-43db-a27f-24503d475c70,Disney Plus,2500,1 mois,2026-04-08 10:04:17.190953+00,completed,mutual,531,,,324,subscription
529,9b7bced4-d38e-4f22-94f4-311de05b87c1,Spotify,2000,1 mois,2026-04-08 08:46:47.469826+00,completed,mutual,840,,,323,subscription
535,2e42e06d-8789-4cb6-8c22-3b98d58802e7,Netflix,2500,1 mois,2026-04-08 13:05:04.256556+00,completed,mutual,72,,,326,subscription
545,2e35011d-5679-4c28-a18c-40d5555f8eee,Netflix,7000,3 mois,2026-04-09 10:14:28.958652+00,completed,mutual,268,,,332,subscription
541,cd947a5f-b547-497b-9f0f-0cb73aaddb92,Prime Video,2000,1 mois,2026-04-09 06:19:50.072453+00,completed,mutual,906,,,333,subscription
551,b2fa29fc-31a7-403e-8f36-0446a2ffd940,Surfshark,1500,1 mois,2026-04-09 16:12:19.282906+00,completed,mutual,475,,,335,subscription
552,ad859603-f0a8-433d-9d72-a079e75a6b25,Crunchyroll,1500,1 mois,2026-04-09 16:13:19.042553+00,completed,mutual,475,,,336,subscription
550,276cf80b-710e-403d-bc46-ce6db2c7e098,Prime Video,2000,1 mois,2026-04-09 16:11:31.473671+00,completed,mutual,475,,,337,subscription
549,dcb14189-08f6-4155-972e-01417337bee5,Hbo Max,2500,1 mois,2026-04-09 16:11:05.671665+00,completed,mutual,475,,,338,subscription
548,5b658008-64d1-4dd8-b34f-21443b7ad1a2,Netflix,2500,1 mois,2026-04-09 16:09:25.125289+00,completed,mutual,475,,,339,subscription
539,f95fe5c9-5140-4ebc-b1e3-7ae5bda67697,Netflix,2500,1 mois,2026-04-08 18:11:58.062084+00,completed,mutual,12,,,340,subscription
557,ddbf1d34-2d6d-480f-b4f4-e381a835f786,Disney Plus,2500,1 mois,2026-04-09 18:05:31.082603+00,completed,mutual,859,,,341,subscription
558,97456538-e78c-4b3c-9361-49bef9ddfeb0,Paramount Plus,2500,1 mois,2026-04-09 18:18:54.711691+00,completed,mutual,475,,,342,subscription
553,f466a346-7a75-4bd8-86df-71a5a618ff20,Prime Video,2000,1 mois,2026-04-09 16:31:07.936506+00,completed,mutual,4,,,334,subscription
565,446146ce-fafc-4c4e-9ae4-7a73939bfa6e,Spotify,2000,1 mois,2026-04-10 10:23:56.466134+00,completed,mutual,913,,,347,subscription
560,fd06625c-85f6-46bd-9972-e3f0ab3beee3,Apple Music,2000,1 mois,2026-04-09 21:31:30.421709+00,completed,mutual,176,,,344,subscription
559,6c0ff018-238d-45d1-b873-d4f30da1ac9b,Netflix,2500,1 mois,2026-04-09 21:20:01.864023+00,completed,mutual,912,,,343,subscription
561,b9c63453-6752-4b4e-833c-5b7df84b499f,Surfshark,1500,1 mois,2026-04-10 09:52:54.585471+00,completed,mutual,859,,,346,subscription
564,3c88a91b-5993-4a03-89a7-4cfb34a58507,Prime Video,2000,1 mois,2026-04-10 10:14:42.16925+00,completed,mutual,62,,,345,subscription
568,079e822b-f8ff-4ce4-b497-8cc1c8d13dbe,Prime Video,2000,1 mois,2026-04-10 16:37:11.420497+00,completed,mutual,914,,,349,subscription
567,d57f2f61-0c7b-4b02-acc5-f4cdf9fa9ea0,Prime Video,2000,1 mois,2026-04-10 13:13:25.234073+00,completed,mutual,915,,,348,subscription
569,e8c13078-7b80-41d7-ba1b-814edc0d28ad,Netflix,2500,1 mois,2026-04-10 20:17:42.960807+00,completed,mutual,916,,,350,subscription
544,0b1d9441-f0a2-4bf1-a426-9e7d21dffc48,Prime Video,2000,1 mois,2026-04-09 09:51:53.032521+00,completed,mutual,19,,,355,subscription
578,244bab55-7518-489f-a3c3-106fb67df85e,Prime Video,8000,1 mois,2026-04-11 13:21:26.333022+00,completed,personal,467,,,357,subscription
580,3d36c2b6-ad39-4a84-b961-913f48e9cf29,Prime Video,5500,3 mois,2026-04-11 13:59:12.739331+00,completed,mutual,921,,,358,subscription
586,9f0691b2-0f64-46b1-adc3-ec78d44f13c5,Apple TV,3000,1 mois,2026-04-11 15:40:13.46996+00,completed,mutual,922,,,359,subscription
585,0500978b-e1ac-47ca-b7e8-3297978f1718,Surfshark,1500,1 mois,2026-04-11 15:38:49.70805+00,completed,mutual,922,,,360,subscription
590,0f385244-8fcc-412f-9156-e6cf28e2b09e,Netflix,2500,1 mois,2026-04-11 16:30:15.675511+00,completed,mutual,737,,,361,subscription
592,298dc6fa-d0c9-456a-93ad-36c0ad7c303a,Prime Video,2000,1 mois,2026-04-11 17:02:31.040062+00,completed,mutual,737,,,363,subscription
593,66a69a70-074e-4173-b68c-5c79888b14b8,Netflix,2500,1 mois,2026-04-11 17:02:41.279177+00,completed,mutual,27,,,362,subscription
594,36880edd-f074-4628-bc96-dc8cbda08a27,Surfshark,1500,1 mois,2026-04-11 19:07:22.811748+00,completed,mutual,919,,,364,subscription
595,92f73a6b-0e65-47dc-b1b6-0787e706e7bd,Spotify,2000,1 mois,2026-04-11 20:39:29.549503+00,completed,mutual,924,,,365,subscription
597,a1c18211-20bf-42f9-82ba-7ca297994a8e,Netflix,2500,1 mois,2026-04-11 22:22:34.82874+00,completed,mutual,926,,,366,subscription
598,d4b10765-ec20-4a21-9258-375481dbe703,Crunchyroll,1500,1 mois,2026-04-12 07:17:02.986117+00,completed,mutual,914,,,367,subscription
606,ab078c28-d3c8-4120-bda6-47a55bb2daf7,Netflix,2500,1 mois,2026-04-12 12:13:57.575416+00,completed,mutual,657,,,368,subscription
628,d604ca35-1f5f-4b5d-9212-419ab0cde523,Onoff,7000,1 mois,2026-04-14 11:56:43.883618+00,completed,personal,28,,,383,subscription
627,d7f093da-3300-4d58-bd11-c2ff89825d8c,Netflix,2500,1 mois,2026-04-14 11:37:44.413843+00,completed,mutual,931,,,385,subscription
520,14d31866-edae-4680-95f4-09f0ec031c66,Surfshark,1500,1 mois,2026-04-07 12:02:56.100204+00,completed,mutual,624,,,,subscription
475,45fb9b6a-fda1-4d91-a6d8-8f1b9d49795b,Apple Music,2000,1 mois,2026-04-04 19:14:01.617671+00,completed,mutual,,,,,subscription
971,25432d52-3933-4bcf-9616-ee0a37b0df33,Disney Plus,2500,1 mois,2026-05-07 13:07:27.050737+00,completed,mutual,1000,,,523,subscription
599,f6dd9fb3-ea3b-4c36-83b8-7c27708d9b0b,Apple Music,2000,1 mois,2026-04-12 07:49:28.177342+00,completed,mutual,676,,,369,subscription
609,331f655b-bb55-4071-bc28-621b63d4f509,Prime Video,2000,1 mois,2026-04-12 14:30:09.581123+00,completed,mutual,925,,,370,subscription
18,50ea650d-39c4-41d5-8f60-060b5efb56f3,Prime Video,2000,1 mois,2026-03-16 18:06:04.984976+00,completed,mutual,143,,,10,subscription
624,15c01788-4d8d-4650-87e9-56c3a5415d71,Prime Video,10000,6 mois,2026-04-13 19:02:57.83832+00,completed,mutual,884,,,387,subscription
607,8cb5a649-baff-4111-9daa-21688e4e26ca,Hbo Max,2500,1 mois,2026-04-12 14:04:15.779703+00,completed,mutual,922,,,372,subscription
605,990cae13-7bb3-4f6c-b16f-8775d0a7cad3,Prime Video,2000,1 mois,2026-04-12 12:07:05.379679+00,completed,mutual,620,,,373,subscription
630,8b5e5833-ff42-49a4-b867-93ad82eebfd7,Prime Video,5000,1 mois,2026-04-14 13:22:43.808669+00,completed,personal,539,,,388,subscription
612,22acab02-c452-4a0c-954d-3d97284b9dd0,Netflix,7000,3 mois,2026-04-12 16:28:28.178457+00,completed,mutual,23,,,374,subscription
611,656051c9-7d7f-4142-8987-9415a9379d65,Netflix,2500,1 mois,2026-04-12 16:03:55.054437+00,completed,mutual,22,,,375,subscription
615,1ff388c2-ce4c-4f91-81f2-ff89c32154a5,Prime Video,2000,1 mois,2026-04-12 22:51:18.543467+00,completed,mutual,77,,,376,subscription
633,99dc62f2-70c1-4de8-bda8-b15c0231c84c,Netflix,2500,1 mois,2026-04-14 14:37:10.151518+00,completed,mutual,395,,,390,subscription
616,c9eee82a-11ed-43ec-8b7e-11d5b479ad96,Crunchyroll,4000,3 mois,2026-04-12 22:55:17.438822+00,completed,mutual,77,,,377,subscription
635,8d53bf8b-453a-46de-9db9-8bdd9c180b0c,Netflix,2500,1 mois,2026-04-14 15:24:05.05389+00,completed,mutual,933,,,391,subscription
614,91c3e56a-c474-4ebf-b4ef-5e905bf81661,Netflix,2500,1 mois,2026-04-12 19:55:25.174683+00,completed,mutual,782,,,378,subscription
636,5ed23332-1308-4329-9b30-00ec10fba703,Netflix,2500,1 mois,2026-04-14 16:40:51.290168+00,completed,mutual,165,,,392,subscription
621,725d9662-d58b-4e19-ae09-c91ec8bb86ff,Prime Video,2000,1 mois,2026-04-13 14:57:49.156998+00,completed,mutual,845,,,380,subscription
618,34268a07-f365-4c79-839d-77f952075245,Prime Video,2000,1 mois,2026-04-13 09:26:35.537345+00,completed,mutual,691,,,379,subscription
622,39cc4d38-10f8-4db6-9be1-4dce490fc1ea,Apple TV,3000,1 mois,2026-04-13 15:25:18.608128+00,completed,mutual,930,,,381,subscription
17,9977b58f-8ac9-45ff-b42e-fc8391bf6999,Surfshark,1500,1 mois,2026-03-16 17:42:31.609276+00,completed,mutual,768,,,21,subscription
639,a8aa7635-48c9-46c9-8eb7-8527f99d7d38,Netflix,2500,1 mois,2026-04-15 08:05:15.226198+00,completed,mutual,554,,,393,subscription
641,73b44232-21e6-45c7-9113-a67fa08a6e51,Netflix,2500,1 mois,2026-04-15 08:43:15.613793+00,completed,mutual,464,,,394,subscription
642,2ed03acd-9b7b-487e-89e7-6a42cb69a1e9,Prime Video,2000,1 mois,2026-04-15 10:12:51.351712+00,completed,mutual,934,,,395,subscription
608,ba0b66a4-b9b5-444e-b7e0-204ad579b518,Netflix,2500,1 mois,2026-04-12 14:06:46.175023+00,completed,mutual,929,,,371,subscription
500,81eb551a-3ce5-4685-b9c1-5de85636d0b0,Disney Plus,2500,1 mois,2026-04-06 10:34:49.468051+00,completed,mutual,773,,,300,subscription
120,69ec9255-a59c-4390-9095-73efb6ba3a90,Spotify,2000,1 mois,2026-03-20 20:37:18.552542+00,completed,mutual,793,,,80,subscription
652,d6cb1f9c-52b6-4fc4-8f55-a76f45f04abf,Netflix,2500,1 mois,2026-04-15 13:32:46.956065+00,completed,mutual,118,,,396,subscription
654,5aeb3c29-8993-40e8-bc84-a8098b24a3b1,Netflix,2500,1 mois,2026-04-15 15:46:45.953556+00,completed,mutual,118,,,397,subscription
658,323365e2-f328-4e25-a382-15d30aff97df,Prime Video,2000,1 mois,2026-04-16 11:46:30.873985+00,completed,mutual,27,,,398,subscription
659,5f73ca36-1da8-4f98-88bc-e09d1eb7877b,Netflix,2500,1 mois,2026-04-16 11:51:11.524689+00,completed,mutual,937,,,399,subscription
660,54770c67-4ea5-441e-8437-99fe1fad9136,Netflix,2500,1 mois,2026-04-16 12:15:43.964016+00,completed,mutual,349,,,400,subscription
674,04ac2263-843c-4aac-b993-76ae7d5c4cee,Prime Video,2000,1 mois,2026-04-17 13:31:31.718896+00,completed,mutual,770,,,403,subscription
673,dcca68a2-c4c0-4c14-80ec-ccb34af0ca55,Netflix,2500,1 mois,2026-04-17 13:29:12.622735+00,completed,mutual,770,,,404,subscription
268,77525511-e7ca-48d8-b703-1067eb1daefb,Netflix,2500,1 mois,2026-03-26 10:56:45.576517+00,completed,mutual,153,,,151,subscription
680,0210f75d-04c5-4208-a06f-ebfdf1fa13fd,Netflix,2500,1 mois,2026-04-17 19:14:20.115551+00,completed,mutual,945,,,405,subscription
678,80590e5d-0029-497a-8da7-b7289be31dad,Disney Plus,2500,1 mois,2026-04-17 17:56:43.62441+00,completed,mutual,944,,,406,subscription
682,05dd6b2f-3f18-4fff-9f27-e1c03516d027,Netflix,2500,1 mois,2026-04-17 20:25:03.748391+00,completed,mutual,947,,,408,subscription
126,9b664395-781a-4a86-b0c6-153d9ae8a028,Spotify,2000,1 mois,2026-03-21 07:11:02.639648+00,completed,mutual,47,,,90,subscription
22,64f104f5-d42a-4b55-824f-4ef4ed75041f,Apple TV,2500,1 mois,2026-03-16 18:17:40.671977+00,completed,mutual,768,,,13,subscription
21,cbbee969-9e2a-4d33-9b51-df28c92214d1,Prime Video,2000,1 mois,2026-03-16 18:11:25.580059+00,completed,mutual,687,,,12,subscription
